Initial_Price,Final_Price,Win_Flag,Mac_Flag,Linux_Flag,Positive_Reviews,Negative_Reviews,Memory_MB,Storage_MB,target
200.0,200.0,True,False,False,761.0,683.0,4096,61440,0
782.0,782.0,True,False,False,97.0,12.0,8192,16384,1
238.0,178.0,True,True,False,171.0,16.0,8192,1024,1
259.0,259.0,True,False,False,253.0,18.0,2048,2048,1
690.0,517.0,True,True,False,131.0,50.0,8192,10240,1
199.0,199.0,True,False,False,21.0,25.0,8,600,0
200.0,200.0,True,True,False,192.0,19.0,2048,3072,1
1099.0,1099.0,True,True,True,1154.0,349.0,5120,61440,1
1600.0,1600.0,True,True,True,76.0,7.0,4096,12288,1
1500.0,1500.0,True,False,False,258.0,7.0,8192,10240,1
450.0,450.0,True,True,False,60.0,18.0,8192,5120,1
899.0,899.0,True,True,False,42.0,56.0,8,7,0
250.0,250.0,True,False,False,57.0,17.0,8192,25600,1
569.0,569.0,True,False,False,90.0,14.0,8192,14336,1
1099.0,1099.0,True,True,True,422.0,782.0,4096,61440,0
220.0,220.0,True,False,False,400.0,85.0,8192,13312,1
479.0,479.0,True,False,False,32.0,20.0,3072,10240,0
690.0,690.0,True,False,False,78.0,11.0,8192,6144,1
690.0,621.0,True,False,True,242.0,75.0,8192,15360,1
880.0,880.0,True,True,True,772.0,298.0,4096,10240,1
782.0,782.0,True,False,False,67.0,5.0,8192,16384,1
880.0,880.0,True,True,True,749.0,1049.0,4096,10240,0
480.0,480.0,True,False,False,124.0,15.0,256,1024,1
200.0,200.0,True,False,False,944.0,291.0,4096,61440,1
529.0,529.0,True,False,False,293.0,3.0,4096,5120,1
759.0,759.0,True,False,False,247.0,71.0,512,500,1
690.0,414.0,True,True,False,363.0,97.0,6144,10240,1
349.0,349.0,True,False,False,478.0,132.0,4096,150,1
2299.0,2299.0,True,False,False,903.0,498.0,8192,35840,0
345.0,345.0,True,False,False,293.0,9.0,4096,2048,1
690.0,690.0,True,False,False,66.0,17.0,4096,150,1
259.0,259.0,True,False,False,191.0,10.0,2048,2048,1
1100.0,1100.0,True,False,False,73.0,94.0,6144,2048,0
155.0,155.0,True,True,False,280.0,17.0,1024,120,1
1299.0,1299.0,True,False,False,103.0,122.0,8192,112640,0
880.0,880.0,True,False,False,20.0,4.0,8,4096,1
1199.0,1199.0,True,False,False,55.0,55.0,4096,16384,0
580.0,580.0,True,True,True,900.0,57.0,4096,100,1
580.0,580.0,True,True,True,652.0,48.0,4096,100,1
400.0,400.0,True,False,False,548.0,132.0,4096,61440,1
899.0,899.0,True,False,False,935.0,58.0,8192,15360,1
125.0,125.0,True,False,False,1056.0,80.0,2048,2048,1
1099.0,1099.0,True,True,True,1795.0,341.0,5120,61440,1
810.0,810.0,True,False,False,62.0,6.0,4096,7168,1
690.0,690.0,True,False,False,265.0,37.0,8192,800,1
599.0,599.0,True,True,True,818.0,345.0,5120,61440,1
300.0,300.0,True,True,False,132.0,5.0,4096,5,1
690.0,690.0,True,False,False,97.0,17.0,16384,71680,1
479.0,479.0,True,True,False,115.0,399.0,4096,7168,-1
690.0,690.0,True,True,True,930.0,40.0,2048,5120,1
1069.0,1069.0,True,False,False,150.0,80.0,8192,12288,0
580.0,580.0,True,True,True,932.0,62.0,4096,100,1
1299.0,1299.0,True,False,False,398.0,792.0,8192,112640,-1
599.0,599.0,True,True,True,1023.0,210.0,5120,61440,1
350.0,350.0,True,True,True,193.0,189.0,1024,1024,0
459.0,459.0,True,True,False,57.0,5.0,4096,3072,1
1300.0,1300.0,True,False,False,659.0,78.0,8192,5120,1
265.0,265.0,True,False,False,214.0,45.0,4096,150,1
580.0,580.0,True,True,True,513.0,67.0,4096,80,1
165.0,165.0,True,True,True,76.0,0.0,4,600,1
165.0,165.0,True,True,True,52.0,1.0,4096,600,1
200.0,200.0,True,False,False,79.0,35.0,4096,61440,0
400.0,400.0,True,True,False,65.0,70.0,8192,5120,0
1199.0,1199.0,True,False,False,34.0,13.0,2048,10240,1
1200.0,1200.0,True,False,False,109.0,63.0,6144,107520,0
199.0,199.0,True,False,False,212.0,10.0,2048,15360,1
400.0,400.0,True,True,True,95.0,52.0,8192,4096,0
199.0,199.0,True,False,False,111.0,9.0,2048,500,1
199.0,199.0,True,False,False,104.0,6.0,2048,500,1
999.0,999.0,True,False,False,180.0,39.0,8192,53248,1
1300.0,1300.0,True,False,False,395.0,179.0,8192,6144,0
1279.0,1279.0,True,False,False,221.0,117.0,4096,102400,0
349.0,349.0,True,True,False,840.0,188.0,4096,1024,1
265.0,265.0,True,False,False,403.0,75.0,4096,150,1
3199.0,3199.0,True,False,False,10.0,0.0,16384,35840,1
3055.0,1985.0,True,False,False,78.0,9.0,4096,2048,1
199.0,199.0,True,False,False,210.0,20.0,2048,500,1
910.0,910.0,True,False,False,73.0,22.0,4096,51200,1
0.0,0.0,True,False,False,116.0,73.0,4096,3072,0
690.0,690.0,True,True,True,844.0,232.0,8192,4096,1
570.0,570.0,True,False,False,427.0,38.0,1024,500,1
880.0,352.0,True,True,True,1737.0,538.0,4096,2048,1
599.0,599.0,True,True,True,979.0,674.0,5120,61440,0
249.0,249.0,True,False,False,5936.0,298.0,6144,10240,1
899.0,899.0,True,False,False,3250.0,5251.0,8192,76800,-1
1199.0,1199.0,True,False,False,40.0,75.0,2048,10240,-1
2199.0,2199.0,True,False,False,54.0,36.0,2048,10240,0
499.0,499.0,True,True,True,502.0,222.0,3072,35840,1
480.0,240.0,True,True,True,1368.0,1478.0,4096,2048,0
782.0,782.0,True,False,False,203.0,14.0,8192,16384,1
690.0,690.0,True,False,False,309.0,44.0,4096,5120,1
200.0,200.0,True,False,False,232.0,93.0,4096,61440,1
480.0,480.0,True,True,True,590.0,77.0,4096,10240,1
1065.0,1065.0,True,False,False,85.0,64.0,4096,71680,0
782.0,782.0,True,False,False,80.0,6.0,8192,16384,1
1100.0,1100.0,True,False,False,109.0,24.0,8192,4096,1
880.0,880.0,True,True,True,1105.0,562.0,4096,10240,0
610.0,610.0,True,True,True,652.0,390.0,8192,4096,0
459.0,459.0,True,False,False,145.0,11.0,2048,300,1
1399.0,1399.0,True,False,False,251.0,19.0,4096,51200,1
480.0,480.0,True,False,False,167.0,9.0,12288,7168,1
400.0,400.0,True,False,False,554.0,94.0,4096,61440,1
610.0,610.0,True,True,True,203.0,66.0,8192,4096,1
690.0,690.0,True,False,False,170.0,9.0,4096,5120,1
690.0,690.0,True,False,False,251.0,21.0,8192,12288,1
690.0,690.0,True,False,False,133.0,79.0,4096,500,0
740.0,740.0,True,False,False,125.0,16.0,16384,71680,1
1499.0,1499.0,True,False,False,222.0,266.0,4096,40960,0
250.0,250.0,True,True,True,169.0,33.0,2048,2048,1
1800.0,1800.0,True,False,False,36.0,25.0,1024,4096,0
1100.0,1100.0,True,False,False,62.0,12.0,4096,3072,1
250.0,250.0,True,True,True,148.0,18.0,512,200,1
699.0,699.0,True,False,False,151.0,107.0,8192,35,0
259.0,259.0,True,True,True,73.0,21.0,4096,500,1
399.0,399.0,True,False,False,583.0,18.0,8192,2048,1
200.0,200.0,True,False,False,265.0,236.0,4096,61440,0
345.0,345.0,True,False,False,15.0,4.0,4096,3072,1
299.0,299.0,True,False,False,462.0,94.0,2048,5120,1
699.0,699.0,True,True,True,406.0,804.0,4096,61440,0
529.0,529.0,True,False,False,1024.0,134.0,8192,12288,1
960.0,960.0,True,True,False,91.0,80.0,8192,25600,0
480.0,240.0,True,True,False,22.0,14.0,4096,5120,0
610.0,610.0,True,True,True,525.0,499.0,6144,8192,0
250.0,250.0,True,True,False,71.0,2.0,4096,4096,1
200.0,200.0,True,False,False,269.0,52.0,4096,61440,1
570.0,570.0,True,False,False,550.0,150.0,4096,500,1
1199.0,1199.0,True,False,False,30.0,13.0,2048,10240,0
250.0,250.0,True,True,True,99.0,55.0,2048,5120,0
399.0,399.0,True,True,True,651.0,861.0,3072,35840,0
1099.0,1099.0,True,True,True,843.0,673.0,3072,35840,0
690.0,690.0,True,True,True,717.0,91.0,8192,4096,1
1499.0,1499.0,True,False,False,235.0,211.0,4096,40960,0
1099.0,1099.0,True,True,True,820.0,389.0,3072,35840,0
0.0,0.0,True,False,False,77.0,23.0,3072,2048,1
2216.0,2216.0,True,False,False,83.0,326.0,4096,30720,-1
480.0,432.0,True,False,False,106.0,39.0,8192,11264,1
770.0,770.0,True,False,False,178.0,38.0,2048,1024,1
880.0,880.0,True,False,False,21.0,1.0,4096,800,1
599.0,599.0,True,True,True,541.0,207.0,5120,61440,1
2600.0,2600.0,True,False,False,9.0,2.0,2,2,1
0.0,0.0,True,False,False,918.0,939.0,8192,20480,0
492.0,492.0,True,False,False,647.0,100.0,10240,65536,1
300.0,300.0,True,True,True,621.0,153.0,1024,500,1
699.0,699.0,True,True,True,426.0,525.0,6144,122880,0
540.0,540.0,True,True,False,89.0,23.0,6144,51200,1
599.0,599.0,True,True,True,1056.0,508.0,5120,61440,0
400.0,400.0,True,True,True,158.0,17.0,8192,2048,1
690.0,690.0,True,False,False,28.0,0.0,4096,1024,1
880.0,880.0,True,True,False,1078.0,823.0,4096,17408,-1
599.0,599.0,True,False,False,85.0,22.0,4096,3,1
880.0,880.0,True,True,True,24.0,6.0,4096,3072,1
250.0,250.0,True,True,True,597.0,1087.0,6144,8192,-1
400.0,400.0,True,False,False,113.0,77.0,4096,61440,0
250.0,250.0,True,False,False,109.0,14.0,8192,25600,1
690.0,414.0,True,True,False,558.0,280.0,4096,4096,0
899.0,899.0,True,False,False,30.0,10.0,4096,40960,1
445.0,445.0,True,True,False,21.0,2.0,2048,800,1
459.0,459.0,True,False,False,247.0,41.0,1024,1500,1
1600.0,1600.0,True,False,False,13.0,1.0,8192,8192,1
880.0,880.0,True,False,False,127.0,50.0,4096,5120,0
610.0,610.0,True,True,True,922.0,484.0,6144,8192,0
299.0,299.0,True,False,False,423.0,25.0,6,1024,1
250.0,250.0,True,False,False,36.0,18.0,8192,6144,0
2199.0,2199.0,True,False,False,43.0,39.0,4096,16384,0
880.0,880.0,True,True,True,772.0,536.0,4096,10240,0
599.0,599.0,True,True,True,564.0,243.0,5120,61440,0
200.0,200.0,True,False,False,279.0,82.0,4096,61440,1
599.0,599.0,True,False,False,50.0,30.0,4096,3072,0
160.0,128.0,True,True,False,73.0,8.0,8192,1024,1
690.0,414.0,True,False,True,183.0,56.0,8192,15360,1
250.0,250.0,True,False,False,109.0,42.0,8192,25600,1
782.0,782.0,True,False,False,88.0,9.0,8192,16384,1
690.0,276.0,True,True,True,828.0,859.0,4096,2048,0
570.0,570.0,True,True,False,90.0,4.0,8192,10240,1
1799.0,1799.0,True,True,True,3539.0,685.0,4096,66560,1
530.0,530.0,True,False,False,87.0,5.0,4096,500,1
400.0,400.0,True,False,False,184.0,37.0,8192,10240,1
1090.0,1090.0,True,True,False,562.0,217.0,4,30720,1
1600.0,1600.0,True,False,False,107.0,11.0,8,51200,1
250.0,250.0,True,False,False,222.0,54.0,2048,400,1
599.0,599.0,True,False,False,59.0,18.0,4096,17408,1
610.0,610.0,True,False,False,60.0,14.0,8192,25600,1
219.0,219.0,True,True,False,232.0,20.0,4096,4096,1
899.0,899.0,True,False,False,48.0,7.0,8192,51200,1
880.0,880.0,True,False,False,37.0,14.0,4096,4096,1
480.0,480.0,True,True,True,137.0,167.0,2048,1024,0
699.0,699.0,True,True,True,779.0,823.0,4096,61440,1
0.0,0.0,True,True,True,135.0,20.0,512,300,1
610.0,610.0,True,False,False,31.0,0.0,4096,1024,1
499.0,499.0,True,True,True,478.0,129.0,3072,35840,1
599.0,599.0,True,False,False,16.0,9.0,4096,15360,0
360.0,360.0,True,False,False,208.0,17.0,8192,500,1
810.0,810.0,True,False,False,103.0,8.0,4096,2048,1
480.0,480.0,True,True,True,674.0,242.0,4096,10240,1
235.0,235.0,True,True,True,484.0,138.0,4096,25,1
1100.0,1100.0,True,True,True,123.0,43.0,4096,1024,1
880.0,880.0,True,True,True,328.0,30.0,4096,16384,1
1099.0,1099.0,True,False,False,335.0,10.0,4096,51200,1
810.0,810.0,True,True,False,65.0,13.0,8192,10240,1
1199.0,1199.0,True,False,False,16.0,77.0,4096,17408,-1
1499.0,1499.0,True,False,False,78.0,10.0,8192,46080,1
579.0,579.0,True,False,False,130.0,14.0,4096,51200,1
1249.0,1249.0,True,False,False,30.0,16.0,8192,61440,0
880.0,880.0,True,False,False,123.0,59.0,4096,6144,0
782.0,782.0,True,False,False,122.0,22.0,8192,16384,1
300.0,300.0,True,False,False,272.0,8.0,8192,2048,1
1199.0,1199.0,True,False,False,16.0,11.0,2048,10240,0
480.0,288.0,True,True,False,324.0,76.0,4096,6144,1
349.0,349.0,True,True,True,82.0,16.0,4096,3072,1
289.0,289.0,True,True,True,28.0,10.0,8192,4096,1
929.0,929.0,True,False,False,117.0,4.0,4096,51200,1
699.0,699.0,True,True,True,1035.0,1022.0,4096,61440,0
480.0,192.0,True,True,True,898.0,648.0,4096,2048,0
1699.0,1699.0,True,False,False,9.0,2.0,8192,46080,1
1300.0,1300.0,True,False,False,52.0,33.0,8192,20480,0
480.0,480.0,True,False,False,37.0,5.0,8192,6144,1
1100.0,1100.0,True,True,False,21.0,6.0,512,400,1
480.0,96.0,True,True,True,50.0,18.0,1024,2048,1
499.0,499.0,True,True,False,37.0,15.0,8192,7168,0
250.0,250.0,True,False,False,62.0,53.0,8192,25600,0
690.0,690.0,True,False,False,7.0,5.0,8192,10240,0
782.0,782.0,True,False,False,136.0,15.0,8192,16384,1
299.0,299.0,True,False,False,353.0,16.0,6,1024,1
349.0,349.0,True,False,False,141.0,20.0,8192,7168,1
250.0,250.0,True,False,False,136.0,29.0,8192,25600,1
570.0,570.0,True,False,False,341.0,13.0,4096,500,1
235.0,235.0,True,True,True,726.0,62.0,4096,3072,1
492.0,492.0,True,False,False,171.0,14.0,10240,65536,1
349.0,349.0,True,False,False,104.0,25.0,4096,3072,1
599.0,599.0,True,True,True,711.0,230.0,3072,35840,1
345.0,345.0,True,True,True,293.0,92.0,4096,1024,1
480.0,480.0,True,True,True,414.0,192.0,4096,419840,0
250.0,250.0,True,False,False,82.0,23.0,8192,25600,1
250.0,250.0,True,False,False,146.0,47.0,8192,25600,1
480.0,480.0,True,True,True,283.0,285.0,4096,4096,0
399.0,399.0,True,False,False,44.0,4.0,3072,5120,1
419.0,272.0,True,True,False,165.0,108.0,8192,10240,0
400.0,400.0,True,False,False,48.0,7.0,4,12288,1
369.0,369.0,True,True,True,28.0,17.0,2048,3072,0
879.0,879.0,True,False,False,68.0,79.0,8192,23552,0
459.0,459.0,True,False,False,992.0,27.0,6144,1024,1
299.0,299.0,True,False,False,13.0,1.0,4096,26,1
449.0,449.0,True,False,False,644.0,857.0,8192,61440,0
1499.0,1499.0,True,False,False,125.0,41.0,4096,40960,1
1200.0,1200.0,True,False,False,379.0,56.0,6144,107520,1
345.0,345.0,True,False,False,45.0,0.0,4096,500,1
499.0,499.0,True,True,False,15.0,17.0,8192,7168,0
3793.0,3793.0,True,False,False,364.0,59.0,8192,61440,1
300.0,300.0,True,True,True,20.0,8.0,8192,4096,1
300.0,300.0,True,True,True,18.0,2.0,8192,4096,1
200.0,200.0,True,False,False,171.0,66.0,4096,61440,1
650.0,650.0,True,True,False,67.0,57.0,8,7168,0
2000.0,2000.0,True,True,True,38.0,7.0,4,12,1
480.0,480.0,True,True,False,18.0,5.0,2048,1024,1
2000.0,2000.0,True,False,False,11.0,1.0,2,2,1
1600.0,1600.0,True,False,False,352.0,24.0,4096,71680,1
450.0,450.0,True,False,False,46.0,15.0,8192,4096,1
480.0,480.0,True,True,False,53.0,7.0,4096,2048,1
1249.0,1249.0,True,False,False,916.0,434.0,8192,47104,0
349.0,349.0,True,True,False,28.0,4.0,2048,1024,1
329.0,329.0,True,False,False,80.0,10.0,8192,20480,1
250.0,250.0,True,False,False,161.0,81.0,8192,25600,0
1457.0,1457.0,True,False,False,38.0,11.0,2048,2048,1
299.0,299.0,True,False,False,483.0,21.0,6144,1024,1
480.0,480.0,True,True,True,395.0,113.0,4096,10240,1
499.0,499.0,True,True,True,652.0,1404.0,4096,61440,-1
300.0,300.0,True,True,False,32.0,3.0,2,1024,1
250.0,250.0,True,True,True,611.0,237.0,2048,2048,1
782.0,782.0,True,False,False,149.0,26.0,8192,16384,1
250.0,250.0,True,False,False,182.0,51.0,4096,1024,1
329.0,329.0,True,False,False,158.0,25.0,1024,250,1
2999.0,2999.0,True,False,False,44.0,48.0,8192,20480,0
250.0,250.0,True,True,True,9669.0,631.0,8192,4096,1
300.0,300.0,True,True,False,328.0,12.0,4096,5,1
329.0,329.0,True,False,False,275.0,27.0,1024,1500,1
649.0,649.0,True,False,False,137.0,7.0,4096,51200,1
250.0,250.0,True,False,False,48.0,5.0,16384,71680,1
250.0,250.0,True,False,False,385.0,77.0,8192,25600,1
2400.0,2400.0,True,False,False,159.0,26.0,4096,8192,1
480.0,480.0,True,True,True,317.0,250.0,4096,10240,0
349.0,349.0,True,False,False,14.0,9.0,8192,35,0
250.0,250.0,True,False,False,99.0,22.0,8192,25600,1
880.0,880.0,True,False,True,27.0,3.0,4096,5120,1
225.0,150.0,True,True,True,87.0,69.0,2048,4096,0
299.0,299.0,True,False,False,40.0,13.0,4096,17408,1
880.0,880.0,True,False,False,774.0,1649.0,6144,66560,-1
832.0,832.0,True,True,True,15.0,13.0,4096,6144,0
235.0,235.0,True,True,True,249.0,25.0,4096,40,1
480.0,288.0,True,False,False,176.0,52.0,8192,8192,1
479.0,119.0,True,False,False,3904.0,513.0,512,3072,1
250.0,250.0,True,False,False,130.0,51.0,8192,25600,1
349.0,349.0,True,False,False,311.0,50.0,1024,1500,1
299.0,299.0,True,False,False,285.0,24.0,6144,1024,1
399.0,399.0,True,False,False,69.0,19.0,4096,92160,1
782.0,782.0,True,False,False,160.0,56.0,8192,16384,1
155.0,155.0,True,False,False,464.0,523.0,4096,500,0
85.0,85.0,True,False,False,81.0,25.0,512,1,1
4799.0,4799.0,True,False,False,22.0,5.0,8192,71680,1
299.0,299.0,True,False,False,8.0,4.0,4096,26624,1
345.0,207.0,True,False,False,780.0,127.0,4096,2048,1
499.0,499.0,True,False,False,514.0,234.0,8192,92160,0
1300.0,1300.0,True,True,True,17.0,0.0,4096,12288,1
699.0,699.0,True,False,False,234.0,158.0,1024,5120,0
300.0,300.0,True,True,True,33.0,10.0,8192,4096,1
480.0,480.0,True,True,True,348.0,200.0,4096,4096,0
200.0,200.0,True,False,False,139.0,6.0,8192,4096,1
219.0,219.0,True,False,False,203.0,16.0,8192,12288,1
200.0,200.0,True,True,True,403.0,102.0,2048,250,1
349.0,349.0,True,False,False,26.0,10.0,8192,35840,1
199.0,199.0,True,False,False,155.0,41.0,8192,112640,1
300.0,300.0,True,True,True,14.0,2.0,8192,4096,1
155.0,155.0,True,False,False,230.0,127.0,4096,500,0
499.0,499.0,True,True,True,972.0,603.0,4096,61440,1
399.0,399.0,True,False,False,146.0,102.0,4096,40960,0
400.0,400.0,True,False,False,54.0,13.0,8192,61440,1
349.0,349.0,True,True,False,39.0,3.0,4096,800,1
85.0,85.0,True,False,False,165.0,14.0,2048,1024,1
599.0,599.0,True,False,False,14.0,11.0,2048,10240,0
199.0,199.0,True,False,False,172.0,29.0,8192,20480,1
529.0,529.0,True,True,True,251.0,41.0,4096,6144,1
299.0,209.0,True,True,False,47.0,16.0,8192,15360,1
999.0,999.0,True,False,False,683.0,146.0,6144,43008,1
480.0,480.0,True,True,False,28.0,15.0,8192,35840,0
690.0,690.0,True,True,False,99.0,14.0,1024,1024,1
480.0,480.0,True,True,True,151.0,34.0,6,8192,1
1249.0,1249.0,True,False,False,59.0,33.0,8192,61440,0
480.0,480.0,True,False,False,10.0,2.0,8192,10240,1
480.0,480.0,True,False,True,16.0,2.0,4096,500,1
749.0,599.0,True,True,True,312.0,972.0,8192,10240,-1
690.0,690.0,True,False,True,71.0,4.0,4096,1024,1
810.0,810.0,True,False,True,13.0,0.0,8192,1024,1
1600.0,1600.0,True,False,False,44.0,29.0,8192,51200,0
880.0,880.0,True,False,False,142.0,41.0,8192,20480,1
155.0,155.0,True,False,False,71.0,15.0,2048,500,1
199.0,199.0,True,True,False,41.0,8.0,2,250,1
769.0,769.0,True,False,True,683.0,344.0,3072,35840,0
599.0,599.0,True,False,False,17.0,23.0,2048,10240,0
400.0,400.0,True,True,False,28.0,8.0,6144,1,1
219.0,219.0,True,True,True,136.0,81.0,4096,3072,0
249.0,249.0,True,False,False,957.0,122.0,6144,30720,1
565.0,565.0,True,False,False,638.0,203.0,2048,40,1
2000.0,2000.0,True,False,False,16.0,45.0,8192,16384,-1
300.0,300.0,True,True,True,26.0,3.0,3072,5120,1
690.0,276.0,True,False,True,189.0,41.0,8192,15360,1
200.0,200.0,True,False,False,127.0,25.0,4096,61440,1
1699.0,1699.0,True,False,False,11.0,2.0,8192,46080,1
219.0,219.0,True,True,True,84.0,25.0,4096,3072,1
399.0,399.0,True,False,False,117.0,50.0,8192,112640,0
699.0,699.0,True,False,False,881.0,273.0,1024,5120,1
1398.0,1398.0,True,False,True,244.0,43.0,8192,15360,1
250.0,250.0,True,True,True,83.0,3.0,3072,2048,1
690.0,276.0,True,False,True,251.0,52.0,8192,15360,1
349.0,174.0,True,True,True,134.0,51.0,4096,2048,1
599.0,599.0,True,False,False,48.0,31.0,4096,15360,0
200.0,200.0,True,False,False,403.0,105.0,6144,87040,1
400.0,400.0,True,False,False,238.0,155.0,4096,61440,0
480.0,480.0,True,True,True,47.0,62.0,4096,1024,0
190.0,190.0,True,False,False,774.0,183.0,6144,30720,1
529.0,264.0,True,True,True,161.0,130.0,8192,35840,0
1100.0,1100.0,True,False,False,16.0,7.0,4096,40960,0
200.0,200.0,True,False,False,142.0,46.0,4096,61440,1
155.0,155.0,True,True,False,91.0,24.0,8192,20480,1
0.0,0.0,True,False,False,161.0,111.0,2048,5120,0
199.0,129.0,True,False,False,20.0,26.0,2048,400,0
155.0,155.0,True,True,False,409.0,21.0,1024,800,1
0.0,0.0,True,False,False,4.0,10.0,2048,4096,-1
409.0,409.0,True,False,False,346.0,69.0,8192,51200,1
300.0,150.0,True,True,True,133.0,100.0,4096,2048,0
250.0,250.0,True,False,False,18.0,21.0,4096,4,0
1600.0,1600.0,True,True,True,26.0,11.0,4096,12288,0
300.0,300.0,True,True,True,57.0,19.0,8,4,1
349.0,349.0,True,False,False,18.0,0.0,2048,750,1
345.0,345.0,True,False,False,144.0,116.0,4096,3072,0
300.0,300.0,True,True,False,18.0,9.0,8192,7168,0
400.0,400.0,True,False,False,203.0,173.0,4096,61440,0
450.0,450.0,True,True,True,4397.0,140.0,2048,2048,1
480.0,480.0,True,True,False,79.0,4.0,8192,8192,1
480.0,480.0,True,False,False,507.0,148.0,6144,45,1
299.0,194.0,True,True,False,68.0,30.0,8192,1024,0
480.0,96.0,True,True,True,63.0,7.0,1024,300,1
300.0,300.0,True,True,True,35.0,4.0,8192,4096,1
599.0,599.0,True,False,False,10.0,10.0,2048,10240,0
300.0,300.0,True,False,False,308.0,152.0,6144,85,0
880.0,880.0,True,False,False,41.0,1.0,8192,2048,1
399.0,39.0,True,True,True,18.0,4.0,8192,10240,1
200.0,200.0,True,False,False,369.0,199.0,6144,87040,0
200.0,200.0,True,True,True,106.0,25.0,4096,500,1
570.0,199.0,True,False,False,241.0,82.0,4096,2048,1
1300.0,1300.0,True,False,False,56.0,66.0,8192,133120,0
299.0,299.0,True,True,False,46.0,7.0,4096,1024,1
400.0,400.0,True,False,False,131.0,19.0,8192,2048,1
155.0,155.0,True,True,True,61.0,10.0,2048,50,1
480.0,480.0,True,True,True,503.0,168.0,4096,10240,1
199.0,199.0,True,True,True,90.0,40.0,1024,1024,0
250.0,250.0,True,False,False,9.0,11.0,8192,1024,0
345.0,345.0,True,True,True,122.0,28.0,2048,100,1
880.0,880.0,True,True,True,306.0,252.0,4096,16384,0
599.0,599.0,True,False,False,12.0,25.0,4096,3072,-1
570.0,570.0,True,False,False,289.0,23.0,1024,2048,1
480.0,480.0,True,False,False,64.0,25.0,4096,1024,1
400.0,400.0,True,False,False,160.0,31.0,8192,35840,1
1100.0,1100.0,True,False,False,64.0,12.0,8192,20480,1
599.0,599.0,True,False,False,21.0,8.0,4096,15360,1
349.0,349.0,True,False,False,252.0,16.0,8192,11264,1
400.0,400.0,True,False,False,216.0,141.0,4096,61440,0
529.0,264.0,True,True,True,101.0,49.0,8192,35840,0
851.0,851.0,True,False,False,101.0,4.0,4096,35840,1
349.0,174.0,True,True,True,184.0,140.0,4096,2048,0
879.0,879.0,True,False,False,30.0,4.0,4096,2048,1
899.0,899.0,True,False,False,27.0,17.0,8192,51200,0
699.0,699.0,True,False,False,17.0,4.0,8192,51200,1
480.0,480.0,True,False,False,324.0,45.0,4096,20480,1
529.0,264.0,True,True,True,86.0,86.0,8192,35840,0
300.0,150.0,True,True,True,182.0,206.0,4096,2048,0
345.0,345.0,True,False,True,29.0,3.0,4096,4096,1
599.0,599.0,True,False,False,533.0,72.0,4096,81920,1
399.0,399.0,True,False,False,130.0,245.0,4096,92160,-1
480.0,480.0,True,False,False,214.0,13.0,4096,4096,1
299.0,299.0,True,True,False,11.0,5.0,2048,1024,0
200.0,200.0,True,False,False,32.0,1.0,4096,3072,1
200.0,200.0,True,False,False,105.0,11.0,2048,400,1
800.0,800.0,True,False,False,108.0,6.0,4096,100,1
880.0,880.0,True,True,False,25.0,20.0,4096,2048,0
200.0,200.0,True,True,True,256.0,32.0,4096,20,1
225.0,225.0,True,False,False,113.0,7.0,8192,1000,1
2399.0,2399.0,True,False,False,269.0,108.0,8192,23552,1
155.0,155.0,True,True,False,45.0,1.0,4096,100,1
259.0,259.0,True,True,True,382.0,15.0,500,235,1
999.0,999.0,True,False,False,16.0,11.0,8192,61440,0
1600.0,1600.0,True,False,False,30.0,47.0,8192,51200,-1
200.0,200.0,True,False,False,641.0,307.0,6144,66560,0
480.0,480.0,True,True,True,278.0,221.0,4096,10240,0
259.0,259.0,True,True,True,47.0,24.0,8192,4096,0
1699.0,1699.0,True,False,False,88.0,70.0,4096,15360,0
880.0,880.0,True,False,False,9.0,9.0,8192,87040,-1
259.0,259.0,True,False,False,348.0,49.0,8192,3072,1
250.0,250.0,True,False,False,85.0,10.0,4096,10240,1
540.0,540.0,True,True,False,190.0,199.0,6144,51200,0
299.0,299.0,True,False,False,404.0,12.0,6144,1024,1
99.0,99.0,True,True,True,128.0,2.0,2048,400,1
259.0,129.0,True,True,True,133.0,26.0,4096,2048,1
880.0,880.0,True,True,True,48.0,17.0,8192,4096,1
480.0,480.0,True,True,False,94.0,4.0,512,2048,1
570.0,570.0,True,False,False,101.0,39.0,8192,13312,1
349.0,122.0,True,True,True,25.0,2.0,512,300,1
259.0,259.0,True,True,True,36.0,2.0,2048,1024,1
1600.0,1600.0,True,False,False,49.0,40.0,8192,51200,0
480.0,480.0,True,False,False,213.0,178.0,4096,200,0
1077.0,1077.0,True,False,False,232.0,6.0,4096,35840,1
300.0,300.0,True,False,True,124.0,17.0,4096,1000,1
400.0,400.0,True,True,False,15.0,14.0,8,7,0
880.0,880.0,True,False,False,153.0,2.0,8192,2048,1
200.0,200.0,True,False,False,134.0,88.0,4096,61440,0
519.0,519.0,True,False,False,23.0,22.0,4096,40960,0
810.0,810.0,True,False,False,13.0,5.0,4096,5120,1
499.0,499.0,True,False,False,388.0,215.0,1024,5120,0
710.0,710.0,True,False,False,15.0,0.0,4096,71680,1
0.0,0.0,True,False,False,475.0,212.0,4096,2048,0
199.0,199.0,True,True,True,135.0,46.0,1024,1024,1
400.0,400.0,True,False,False,53.0,20.0,512,100,1
459.0,459.0,True,False,False,354.0,30.0,4096,4096,1
