Index,AppID
16895,815630
16896,1941870
16897,1810980
16898,952540
16899,1470660
16900,1138410
16901,629240
16902,1255030
16903,1572440
16904,1149340
16905,349280
16906,638920
16907,1793900
16908,1754760
16909,852190
16910,712610
16911,1305470
16912,1096060
16913,370970
16914,1176850
16915,431730
16916,1928220
16917,561740
16918,868970
16919,335330
16920,534370
16921,1584060
16922,1413650
16923,588630
16924,453830
16925,1393350
16926,7840
16927,1013150
16928,977650
16929,1191900
16930,1161870
16931,1898830
16932,1599910
16933,1609440
16934,613850
16935,441010
16936,876840
16937,726910
16938,1582730
16939,362960
16940,516680
16941,1659590
16942,1387290
16943,1157840
16944,1171440
16945,1629680
16946,1000080
16947,1158470
16948,899290
16949,693670
16950,1596330
16951,1353880
16952,533300
16953,1140510
16954,686660
16955,1366420
16956,397210
16957,1755280
16958,593670
16959,907770
16960,1842540
16961,1447000
16962,1843080
16963,1692210
16964,823500
16965,302470
16966,1595930
16967,632000
16968,1117840
16969,802190
16970,931090
16971,843020
16972,581270
16973,590870
16974,861330
16975,789010
16976,652540
16977,1200870
16978,1018830
16979,805010
16980,316240
16981,950210
16982,644130
16983,1975320
16984,1832300
16985,1371720
16986,446000
16987,1800830
16988,58520
16989,1978760
16990,1089590
16991,1916310
16992,236390
16993,908100
16994,1071760
16995,259660
16996,1109750
16997,1814590
16998,925550
16999,837040
17000,587930
17001,1454500
17002,1621100
17003,854670
17004,1415520
17005,886220
17006,1514890
17007,461760
17008,17440
17009,1060110
17010,1392590
17011,471920
17012,926210
17013,558450
17014,1702760
17015,1738620
17016,1250420
17017,686870
17018,1455070
17019,1625610
17020,1668610
17021,336610
17022,248330
17023,980730
17024,1200910
17025,1647440
17026,1360510
17027,788670
17028,1812260
17029,1546420
17030,1615950
17031,1066400
17032,801380
17033,305860
17034,660970
17035,1362430
17036,268870
17037,323240
17038,626610
17039,1646200
17040,1230560
17041,715280
17042,1118700
17043,1449960
17044,373800
17045,1064160
17046,1606910
17047,803590
17048,615020
17049,1201620
17050,1106670
17051,1275240
17052,65800
17053,804730
17054,1193990
17055,789950
17056,1352750
17057,918820
17058,1360620
17059,363920
17060,1435090
17061,765810
17062,766040
17063,1837210
17064,1294020
17065,648550
17066,299340
17067,1002290
17068,522300
17069,1916940
17070,695100
17071,719830
17072,1821420
17073,550740
17074,1042780
17075,1220890
17076,1120820
17077,875780
17078,637850
17079,1961380
17080,1381370
17081,886370
17082,1571540
17083,1076200
17084,1983060
17085,1234850
17086,676410
17087,1245610
17088,446610
17089,1166580
17090,16500
17091,1874030
17092,1613600
17093,681720
17094,1147890
17095,445420
17096,1730820
17097,1582960
17098,523870
17099,915440
17100,1581090
17101,896550
17102,1702830
17103,968820
17104,438660
17105,98100
17106,1651580
17107,1745960
17108,1895540
17109,774201
17110,505400
17111,585430
17112,812550
17113,858810
17114,1794380
17115,557630
17116,1161190
17117,1815200
17118,1587180
17119,496350
17120,1819870
17121,1561920
17122,509620
17123,1245540
17124,1288090
17125,1966800
17126,1626490
17127,981440
17128,1393950
17129,1863090
17130,335920
17131,1006120
17132,1271820
17133,221020
17134,1269350
17135,653760
17136,698570
17137,1034060
17138,1351120
17139,686520
17140,959340
17141,1472290
17142,573700
17143,912630
17144,550590
17145,33230
17146,257510
17147,418120
17148,1693900
17149,1009940
17150,886470
17151,704010
17152,625120
17153,1906160
17154,874830
17155,1760420
17156,1551280
17157,1688600
17158,1896750
17159,590820
17160,415590
17161,1781030
17162,942990
17163,428240
17164,815110
17165,849070
17166,1549070
17167,1019180
17168,1065030
17169,825370
17170,1072720
17171,1590070
17172,1099170
17173,1292920
17174,1119060
17175,350150
17176,288500
17177,289360
17178,1056750
17179,502460
17180,1677620
17181,369460
17182,1211490
17183,1319880
17184,1358100
17185,1542100
17186,16110
17187,1969420
17188,684940
17189,658560
17190,1516360
17191,1291220
17192,1719250
17193,1497230
17194,661920
17195,1089880
17196,1145000
17197,1580850
17198,926130
17199,476490
17200,1140030
17201,267940
17202,875790
17203,1028550
17204,559170
17205,1023720
17206,1781430
17207,1202870
17208,1847240
17209,1156910
17210,1546370
17211,1735230
17212,1953720
17213,388260
17214,1247400
17215,1501960
17216,1145780
17217,1219540
17218,224920
17219,1187900
17220,1252650
17221,557960
17222,623540
17223,1233420
17224,345280
17225,1898640
17226,977050
17227,1557780
17228,898680
17229,458750
17230,1427450
17231,570820
17232,654890
17233,1456810
17234,1071860
17235,1555750
17236,573070
17237,63710
17238,1399540
17239,1695080
17240,988310
17241,1104100
17242,1928710
17243,1496380
17244,1063800
17245,573210
17246,1937980
17247,1122240
17248,785760
17249,1201500
17250,603120
17251,462590
17252,1063570
17253,821680
17254,1870190
17255,1914140
17256,375020
17257,735260
17258,840410
17259,468130
17260,292480
17261,533780
17262,1143450
17263,1094100
17264,1162960
17265,1522940
17266,1052600
17267,1724130
17268,1948510
17269,1263200
17270,1135800
17271,259620
17272,1549270
17273,615090
17274,1478030
17275,1522800
17276,1540550
17277,1832690
17278,345030
17279,1979460
17280,1537910
17281,1073350
17282,345090
17283,1834940
17284,1008520
17285,1367620
17286,1635120
17287,461230
17288,511070
17289,953870
17290,2069440
17291,329070
17292,1958130
17293,1259520
17294,1166780
17295,329640
17296,6800
17297,1197620
17298,522090
17299,1943410
17300,1511860
17301,453310
17302,666870
17303,702550
17304,1580980
17305,1273180
17306,1240180
17307,1385540
17308,1508250
17309,1267270
17310,885480
17311,2024790
17312,1193630
17313,1649030
17314,777000
17315,1273010
17316,1069520
17317,242110
17318,1026020
17319,1127250
17320,1237540
17321,938640
17322,1922060
17323,515200
17324,530720
17325,1799670
17326,1769320
17327,911430
17328,1806570
17329,265830
17330,1071700
17331,1814160
17332,1290010
17333,745680
17334,1854050
17335,1108040
17336,1048280
17337,1327370
17338,803360
17339,1703640
17340,1727250
17341,1204860
17342,1461000
17343,913010
17344,926520
17345,1960000
17346,539560
17347,477870
17348,949670
17349,1091960
17350,650000
17351,644550
17352,1655720
17353,1597550
17354,1459710
17355,496440
17356,1616500
17357,1636590
17358,1676540
17359,843080
17360,744190
17361,1054750
17362,829250
17363,1231270
17364,1909770
17365,971780
17366,1643170
17367,1591660
17368,1273160
17369,822640
17370,813400
17371,1590600
17372,1253930
17373,2059740
17374,1434650
17375,642070
17376,531510
17377,293420
17378,1330770
17379,842180
17380,671090
17381,789570
17382,570230
17383,1202120
17384,905630
17385,1733090
17386,351220
17387,250460
17388,1766380
17389,331430
17390,513820
17391,1862730
17392,1090930
17393,1660560
17394,876930
17395,386490
17396,1655310
17397,558010
17398,1199560
17399,1248270
17400,1539250
17401,1573300
17402,1198250
17403,850230
17404,1739300
17405,1963500
17406,749180
17407,397870
17408,113400
17409,1778430
17410,933930
17411,1478670
17412,706570
17413,977230
17414,1496500
17415,878440
17416,429720
17417,100400
17418,1559040
17419,664830
17420,1666030
17421,340550
17422,848660
17423,466060
17424,1215740
17425,1315360
17426,782020
17427,1060630
17428,1528130
17429,1841650
17430,1860750
17431,1589020
17432,955840
17433,1237530
17434,1575070
17435,1144510
17436,1092980
17437,1758950
17438,1853990
17439,835040
17440,245300
17441,987880
17442,1180210
17443,521210
17444,1098090
17445,765710
17446,766110
17447,1144800
17448,861030
17449,741110
17450,905070
17451,386180
17452,1609230
17453,29180
17454,818210
17455,582560
17456,1036530
17457,1925910
17458,539380
17459,1222060
17460,1222050
17461,1424020
17462,374670
17463,1850170
17464,1092790
17465,953220
17466,1013350
17467,822470
17468,557890
17469,1039890
17470,1079940
17471,326340
17472,757630
17473,957050
17474,680850
17475,1871670
17476,390200
17477,419710
17478,868600
17479,1199010
17480,1486170
17481,807310
17482,831950
17483,963150
17484,479040
17485,1137270
17486,345460
17487,1807730
17488,1720470
17489,474040
17490,1914630
17491,1584900
17492,888540
17493,207170
17494,352440
17495,804430
17496,1409730
17497,1217640
17498,1336040
17499,841020
17500,1632920
17501,342520
17502,1786200
17503,1380780
17504,936650
17505,1523290
17506,1469370
17507,1641500
17508,963710
17509,835130
17510,1092830
17511,1276320
17512,1211320
17513,1475460
17514,544710
17515,781610
17516,788350
17517,1044840
17518,1595100
17519,1035610
17520,356030
17521,1204270
17522,882280
17523,265770
17524,1744570
17525,611720
17526,1874500
17527,590270
17528,1491510
17529,930030
17530,1591530
17531,1549650
17532,763050
17533,1401670
17534,304690
17535,653770
17536,1129710
17537,503140
17538,2064460
17539,998780
17540,1997170
17541,911290
17542,1625760
17543,930360
17544,510990
17545,1498660
17546,1344900
17547,466730
17548,885140
17549,743230
17550,594350
17551,1727860
17552,752830
17553,584150
17554,1228440
17555,694500
17556,839280
17557,1673570
17558,608370
17559,1332250
17560,675650
17561,1688310
17562,530930
17563,1872740
17564,673480
17565,1940100
17566,573770
17567,1220370
17568,1229490
17569,1035750
17570,1542140
17571,293840
17572,1344780
17573,801150
17574,1164050
17575,1647780
17576,688900
17577,42910
17578,1813400
17579,423750
17580,1316950
17581,1160500
17582,933110
17583,1083210
17584,1121290
17585,570
17586,641780
17587,993990
17588,2011870
17589,1077730
17590,216110
17591,340470
17592,742630
17593,267980
17594,264000
17595,454480
17596,395910
17597,1503280
17598,443630
17599,15160
17600,865390
17601,879140
17602,979330
17603,1600210
17604,883360
17605,418000
17606,1219220
17607,485110
17608,247430
17609,1516020
17610,1833350
17611,1722080
17612,963690
17613,740040
17614,223830
17615,503980
17616,603700
17617,892130
17618,394870
17619,1408700
17620,777160
17621,335120
17622,772270
17623,617580
17624,618310
17625,530500
17626,1440500
17627,721540
17628,1405660
17629,568600
17630,1434310
17631,459470
17632,1329270
17633,863190
17634,826160
17635,910150
17636,824000
17637,1709630
17638,445950
17639,1646820
17640,1226920
17641,1675620
17642,383810
17643,1313630
17644,1312760
17645,1576510
17646,1473290
17647,505640
17648,1029130
17649,971340
17650,369440
17651,606180
17652,1047620
17653,923030
17654,1069920
17655,1230020
17656,1579920
17657,1792790
17658,1064010
17659,282800
17660,1215600
17661,1059840
17662,850810
17663,1157940
17664,1852660
17665,1661700
17666,1073770
17667,1637120
17668,1020270
17669,4850
17670,453660
17671,386290
17672,1113380
17673,1077600
17674,2059060
17675,905690
17676,1918680
17677,1260910
17678,366620
17679,667120
17680,1033660
17681,434460
17682,1221880
17683,1189060
17684,727760
17685,1072040
17686,1535610
17687,1466950
17688,1824450
17689,739130
17690,1916510
17691,1384890
17692,723450
17693,1656880
17694,363600
17695,1645680
17696,1861310
17697,866450
17698,596740
17699,880370
17700,999280
17701,1125860
17702,564950
17703,1751070
17704,1779190
17705,1073440
17706,1551920
17707,1033370
17708,1715270
17709,1351720
17710,1513310
17711,1174980
17712,802650
17713,461010
17714,992560
17715,11250
17716,389800
17717,716140
17718,593240
17719,1517240
17720,1265070
17721,1557240
17722,1606760
17723,663090
17724,1905540
17725,1849870
17726,1764890
17727,362380
17728,1165590
17729,1479050
17730,485560
17731,1832980
17732,470030
17733,376160
17734,1661760
17735,1346010
17736,1569140
17737,1409520
17738,607210
17739,1524990
17740,784110
17741,662500
17742,1591200
17743,1175930
17744,1931840
17745,1686250
17746,1476000
17747,959400
17748,851920
17749,404750
17750,974150
17751,805500
17752,1081020
17753,932210
17754,1830000
17755,1278270
17756,789210
17757,1360780
17758,1662840
17759,1981740
17760,1869220
17761,1985610
17762,1405440
17763,1140870
17764,2006530
17765,732930
17766,1337260
17767,1591840
17768,1175390
17769,1733280
17770,384360
17771,914440
17772,1622560
17773,1156900
17774,1416240
17775,1182820
17776,436850
17777,1398620
17778,738830
17779,666780
17780,822840
17781,405720
17782,1321070
17783,974060
17784,1344070
17785,1758520
17786,1245640
17787,39160
17788,413700
17789,979600
17790,806240
17791,1055180
17792,1138320
17793,319850
17794,1943030
17795,943010
17796,872400
17797,1157640
17798,1556150
17799,1383040
17800,1069900
17801,1619550
17802,757450
17803,1078870
17804,1917310
17805,1002490
17806,783850
17807,1349130
17808,560510
17809,670850
17810,1473640
17811,558490
17812,1445700
17813,547130
17814,681530
17815,2058170
17816,1087970
17817,933820
17818,1619390
17819,602970
17820,1493530
17821,1945890
17822,1443200
17823,282960
17824,1323000
17825,703730
17826,1675430
17827,371460
17828,389740
17829,1459020
17830,609010
17831,258240
17832,1831640
17833,898950
17834,1018960
17835,368990
17836,679670
17837,319080
17838,1089760
17839,878180
17840,913720
17841,1523750
17842,1393340
17843,671270
17844,1956690
17845,1019450
17846,463160
17847,1261180
17848,1825480
17849,1180540
17850,1791030
17851,1145050
17852,455480
17853,1495780
17854,387870
17855,486300
17856,1515180
17857,1589070
17858,846710
17859,549030
17860,695050
17861,408440
17862,794830
17863,722230
17864,887920
17865,675690
17866,1226690
17867,1108370
17868,275510
17869,1693090
17870,1351830
17871,1651940
17872,1254370
17873,1601040
17874,348550
17875,465920
17876,345650
17877,446460
17878,826000
17879,821250
17880,1788790
17881,1612620
17882,798420
17883,858730
17884,1405320
17885,575510
17886,1104690
17887,978630
17888,1037940
17889,752330
17890,436860
17891,1706130
17892,1800970
17893,1350590
17894,265470
17895,2008850
17896,1780690
17897,1819180
17898,952120
17899,602860
17900,2004940
17901,1107300
17902,719110
17903,1127120
17904,1188140
17905,571100
17906,2069220
17907,516500
17908,1145300
17909,1291600
17910,1533680
17911,244850
17912,502370
17913,108800
17914,1204710
17915,708890
17916,1919400
17917,856770
17918,330370
17919,2076350
17920,1223260
17921,1482830
17922,1559300
17923,609110
17924,428950
17925,416240
17926,668600
17927,814710
17928,1929270
17929,545640
17930,1601970
17931,1197260
17932,866310
17933,40320
17934,1556350
17935,1609070
17936,1026380
17937,1213890
17938,1113670
17939,1239590
17940,552150
17941,710030
17942,1656300
17943,632350
17944,923270
17945,354180
17946,1551180
17947,1168850
17948,504770
17949,1080130
17950,1457980
17951,1321590
17952,1268250
17953,1017650
17954,448150
17955,1993910
17956,1483970
17957,1657900
17958,885190
17959,402340
17960,1711950
17961,1382920
17962,1465830
17963,1196660
17964,1585890
17965,771670
17966,448070
17967,375180
17968,1858060
17969,663240
17970,1055420
17971,871210
17972,819020
17973,945740
17974,1793960
17975,1655490
17976,394280
17977,388140
17978,800120
17979,1050670
17980,985580
17981,970220
17982,1841540
17983,690440
17984,1174440
17985,1877710
17986,853980
17987,809760
17988,1457430
17989,2082630
17990,875810
17991,708340
17992,1141870
17993,411080
17994,1607480
17995,1528000
17996,440690
17997,543460
17998,32670
17999,1079210
18000,939600
18001,1282760
18002,1508410
18003,1148450
18004,1519560
18005,297740
18006,1787900
18007,1591190
18008,1461490
18009,242130
18010,439750
18011,365140
18012,1015480
18013,1550020
18014,252430
18015,468570
18016,1036900
18017,1396580
18018,1434970
18019,426790
18020,656900
18021,1110560
18022,1358510
18023,1910230
18024,343630
18025,619380
18026,1499160
18027,562660
18028,1567370
18029,1142750
18030,1397540
18031,761670
18032,992700
18033,1691110
18034,534660
18035,2019240
18036,1149440
18037,1372730
18038,694240
18039,1421120
18040,1887980
18041,1476160
18042,529910
18043,1116490
18044,1418610
18045,839300
18046,1809850
18047,932690
18048,1325380
18049,1914330
18050,1086630
18051,538810
18052,1181270
18053,612100
18054,1488250
18055,1331060
18056,1296810
18057,1155670
18058,953120
18059,1929650
18060,1862200
18061,1376870
18062,504240
18063,726380
18064,520610
18065,726230
18066,1139840
18067,223510
18068,1742970
18069,1631400
18070,824720
18071,260020
18072,385230
18073,540410
18074,630630
18075,514220
18076,1476920
18077,1090020
18078,1095980
18079,1933770
18080,1671330
18081,473720
18082,666600
18083,458760
18084,2018240
18085,2000570
18086,284140
18087,786770
18088,1248860
18089,814530
18090,1308980
18091,2056420
18092,356540
18093,1830790
18094,629110
18095,1326660
18096,952460
18097,718910
18098,923780
18099,1909810
18100,1320830
18101,1432760
18102,811450
18103,833040
18104,1135130
18105,746510
18106,921700
18107,1522320
18108,1260830
18109,383120
18110,545570
18111,1567860
18112,319270
18113,1540130
18114,1654920
18115,2010840
18116,382090
18117,1113690
18118,1397200
18119,314160
18120,1301560
18121,915570
18122,1079130
18123,906170
18124,664570
18125,839230
18126,1481870
18127,593720
18128,816200
18129,789580
18130,321370
18131,1507800
18132,1008070
18133,1379640
18134,1415410
18135,1272000
18136,375040
18137,1477950
18138,1065550
18139,1604540
18140,1251770
18141,1423140
18142,1175050
18143,934600
18144,1796080
18145,394220
18146,1355470
18147,215470
18148,342970
18149,1950420
18150,973580
18151,1966440
18152,585020
18153,652040
18154,824260
18155,1056970
18156,321560
18157,585080
18158,458290
18159,552440
18160,1234220
18161,377520
18162,880750
18163,1002540
18164,524430
18165,416830
18166,749340
18167,1199760
18168,520080
18169,897900
18170,1624210
18171,1314930
18172,1341620
18173,595630
18174,382300
18175,1418310
18176,1856010
18177,467750
18178,1083650
18179,1370770
18180,837100
18181,1770200
18182,1748390
18183,1719000
18184,921590
18185,645860
18186,1894510
18187,913710
18188,645830
18189,1638690
18190,1285090
18191,602200
18192,968620
18193,1023840
18194,340400
18195,1216550
18196,1210060
18197,574500
18198,968440
18199,708590
18200,868070
18201,1735480
18202,1703230
18203,1046600
18204,1926790
18205,360030
18206,713590
18207,1823780
18208,1399480
18209,1770840
18210,1925710
18211,517220
18212,1211930
18213,1250250
18214,1462900
18215,1108320
18216,343740
18217,1589080
18218,1563720
18219,668510
18220,1584670
18221,1511870
18222,871330
18223,1152480
18224,827420
18225,1078820
18226,1965020
18227,683490
18228,871200
18229,636100
18230,1801060
18231,810610
18232,931820
18233,545830
18234,808910
18235,672130
18236,524690
18237,932290
18238,1148590
18239,1257850
18240,1291660
18241,1775500
18242,1791620
18243,474210
18244,658450
18245,508940
18246,1946310
18247,530120
18248,935700
18249,883280
18250,1294360
18251,297080
18252,301050
18253,285380
18254,549190
18255,1855150
18256,1072480
18257,1294310
18258,1478470
18259,965590
18260,1386090
18261,1073960
18262,1757120
18263,1072350
18264,539440
18265,1892510
18266,389970
18267,1742560
18268,1721720
18269,632840
18270,1415140
18271,1322370
18272,977310
18273,871190
18274,571630
18275,1820720
18276,663100
18277,1080250
18278,1243450
18279,40500
18280,611550
18281,1916180
18282,563320
18283,302590
18284,417060
18285,1100030
18286,697680
18287,1035660
18288,1147130
18289,572010
18290,648050
18291,974040
18292,1396240
18293,745250
18294,1448990
18295,1323350
18296,906850
18297,1863420
18298,1786760
18299,3230
18300,943410
18301,1642590
18302,737870
18303,1729900
18304,300260
18305,836290
18306,364200
18307,424610
18308,1294320
18309,1395310
18310,888140
18311,595930
18312,1158390
18313,279160
18314,60600
18315,809800
18316,1550950
18317,585770
18318,839590
18319,1568560
18320,1206010
18321,614560
18322,371510
18323,818430
18324,1219180
18325,1356280
18326,822920
18327,1560640
18328,1757570
18329,387840
18330,1801860
18331,1570200
18332,1127920
18333,1295260
18334,1540420
18335,1931160
18336,227220
18337,1717610
18338,1880280
18339,1644490
18340,1321270
18341,698500
18342,1725840
18343,1034920
18344,574560
18345,1786660
18346,767330
18347,783560
18348,909630
18349,984930
18350,773230
18351,1493590
18352,381260
18353,781500
18354,1689550
18355,819790
18356,866140
18357,1338180
18358,320690
18359,1332570
18360,1357280
18361,916380
18362,1781720
18363,1609220
18364,857590
18365,1042100
18366,223000
18367,935940
18368,1314000
18369,1079260
18370,1921460
18371,360390
18372,868440
18373,1367980
18374,726950
18375,462640
18376,421610
18377,686040
18378,261550
18379,1790340
18380,1947530
18381,1066780
18382,865880
18383,603490
18384,551520
18385,1165960
18386,455080
18387,427030
18388,1590030
18389,999990
18390,509610
18391,449500
18392,1216220
18393,1829940
18394,654880
18395,815080
18396,1538570
18397,1411920
18398,1349720
18399,1046330
18400,448910
18401,1249410
18402,366180
18403,1945400
18404,546440
18405,1914190
18406,1154010
18407,1191820
18408,387060
18409,774901
18410,557950
18411,760800
18412,1707850
18413,1578380
18414,1939070
18415,984020
18416,1597070
18417,987200
18418,868460
18419,1470300
18420,1565760
18421,981480
18422,1016390
18423,1394490
18424,1856930
18425,1283000
18426,1923790
18427,1960970
18428,1778460
18429,1448760
18430,1025360
18431,546330
18432,629520
18433,1640260
18434,1672960
18435,1917450
18436,416380
18437,1627120
18438,1707450
18439,1047350
18440,1429260
18441,331600
18442,1377540
18443,2017630
18444,813250
18445,966020
18446,1912880
18447,768450
18448,1199610
18449,976980
18450,2005140
18451,346130
18452,310110
18453,633950
18454,1875720
18455,2005630
18456,413650
18457,1821800
18458,993980
18459,1593190
18460,1319160
18461,1403710
18462,703720
18463,416690
18464,702110
18465,461640
18466,462220
18467,818350
18468,757670
18469,1468160
18470,1562070
18471,534460
18472,1499900
18473,1259440
18474,1650450
18475,552280
18476,952370
18477,1840660
18478,1847960
18479,1112860
18480,6220
18481,1600460
18482,260080
18483,1412970
18484,1505840
18485,756700
18486,322630
18487,320400
18488,1734310
18489,1596270
18490,23460
18491,849600
18492,1693140
18493,1027820
18494,1918670
18495,957570
18496,383270
18497,884990
18498,377070
18499,546930
18500,1896620
18501,1970620
18502,1989620
18503,499440
18504,552060
18505,605210
18506,397570
18507,1643970
18508,1579730
18509,453290
18510,1261170
18511,703270
18512,1906640
18513,867010
18514,1525650
18515,1378100
18516,780310
18517,1606730
18518,711380
18519,918500
18520,1399700
18521,965760
18522,1149370
18523,1146560
18524,366440
18525,831980
18526,1740550
18527,872560
18528,796380
18529,1976680
18530,927380
18531,1998110
18532,1693010
18533,932970
18534,1839180
18535,578920
18536,1064800
18537,1381070
18538,1413820
18539,486350
18540,733070
18541,1699770
18542,1439030
18543,1221860
18544,1458550
18545,1362290
18546,914000
18547,1876000
18548,1050810
18549,1350560
18550,1445090
18551,302910
18552,318660
18553,1988810
18554,402880
18555,1343100
18556,515180
18557,1011870
18558,513790
18559,679900
18560,1223250
18561,1176050
18562,1274150
18563,1179390
18564,1530370
18565,1254720
18566,1243010
18567,1957220
18568,1927580
18569,887530
18570,1076300
18571,521570
18572,1605340
18573,1387350
18574,1295570
18575,904770
18576,496640
18577,994860
18578,1092950
18579,1291530
18580,1904640
18581,1528240
18582,1281360
18583,731450
18584,910700
18585,1703620
18586,1795020
18587,906920
18588,1540490
18589,1166740
18590,1788410
18591,1186770
18592,355370
18593,539460
18594,1746890
18595,447530
18596,2017270
18597,471380
18598,1098650
18599,1375970
18600,2053220
18601,863380
18602,548020
18603,1283260
18604,1186740
18605,1071940
18606,1176780
18607,1545620
18608,1810810
18609,1698910
18610,451930
18611,1754170
18612,1592520
18613,448440
18614,1433490
18615,1956590
18616,1614270
18617,945280
18618,752770
18619,1377150
18620,1964690
18621,322930
18622,1418470
18623,1065930
18624,986080
18625,666290
18626,1597750
18627,1333340
18628,491580
18629,1725330
18630,1312740
18631,1451010
18632,1788760
18633,867510
18634,1328760
18635,1009850
18636,275470
18637,1137020
18638,302970
18639,663210
18640,1189740
18641,416080
18642,1975360
18643,1159540
18644,521090
18645,1065780
18646,616560
18647,1676380
18648,455960
18649,1651860
18650,436480
18651,1333280
18652,1719980
18653,1882140
18654,1259390
18655,1053560
18656,1449140
18657,1879180
18658,361670
18659,1128690
18660,200900
18661,33720
18662,1621380
18663,500790
18664,444190
18665,1166210
18666,477180
18667,1747160
18668,500090
18669,1588460
18670,1698800
18671,1744380
18672,304030
18673,489070
18674,1436210
18675,1480470
18676,639460
18677,665840
18678,1299010
18679,523730
18680,1060690
18681,1282710
18682,1210570
18683,525330
18684,1028680
18685,1005080
18686,860660
18687,1739130
18688,610210
18689,673050
18690,1400870
18691,1589860
18692,1962930
18693,1513250
18694,818590
18695,1119030
18696,433600
18697,529840
18698,1078200
18699,1684440
18700,214510
18701,403900
18702,560370
18703,648800
18704,1565080
18705,524050
18706,1471600
18707,528110
18708,1281160
18709,409460
18710,779090
18711,907900
18712,1060310
18713,1871230
18714,1879290
18715,758590
18716,592400
18717,1126440
18718,263740
18719,366220
18720,397950
18721,792640
18722,1290460
18723,365350
18724,775790
18725,984170
18726,510520
18727,1984030
18728,511390
18729,1245350
18730,321800
18731,65980
18732,63700
18733,1160670
18734,951420
18735,1799650
18736,1358640
18737,1280270
18738,1721620
18739,1265380
18740,1513760
18741,449800
18742,681240
18743,463540
18744,512640
18745,1857780
18746,1386810
18747,1590640
18748,264540
18749,692170
18750,218020
18751,1322090
18752,815360
18753,1523780
18754,635410
18755,1560050
18756,1864840
18757,1086180
18758,1408760
18759,1058500
18760,1740680
18761,1402410
18762,339210
18763,1577810
18764,806550
18765,1641300
18766,2066780
18767,584780
18768,341030
18769,832510
18770,477720
18771,1768000
18772,428280
18773,654020
18774,692100
18775,1321520
18776,1694320
18777,1669050
18778,717310
18779,586390
18780,1446160
18781,922870
18782,1577140
18783,1501800
18784,1716180
18785,1853090
18786,1741150
18787,341760
18788,42930
18789,569610
18790,717280
18791,207350
18792,719370
18793,1661690
18794,372930
18795,774551
18796,1140700
18797,1383160
18798,1236240
18799,1654520
18800,29580
18801,1514200
18802,1043340
18803,1517340
18804,1578980
18805,1165830
18806,500440
18807,792230
18808,1030180
18809,1167630
18810,1753490
18811,1925540
18812,801040
18813,653130
18814,227860
18815,1036840
18816,1796590
18817,1370060
18818,893950
18819,1466180
18820,1425190
18821,1230120
18822,1779670
18823,415670
18824,1486620
18825,1617480
18826,592320
18827,868910
18828,591470
18829,1773410
18830,302460
18831,1259340
18832,1477860
18833,1665180
18834,259390
18835,745180
18836,795940
18837,713740
18838,1150950
18839,1676520
18840,981880
18841,1258440
18842,1170840
18843,1146600
18844,486020
18845,770100
18846,1526790
18847,1232650
18848,1491780
18849,1485380
18850,1493690
18851,854690
18852,601050
18853,605110
18854,913210
18855,813290
18856,1494050
18857,1381130
18858,1833910
18859,1663560
18860,1432860
18861,1367970
18862,223470
18863,882200
18864,605180
18865,1271070
18866,1623320
18867,1691270
18868,354970
18869,947830
18870,841030
18871,1986940
18872,1633260
18873,1892290
18874,320310
18875,1998200
18876,2065560
18877,282760
18878,1335560
18879,1097750
18880,833750
18881,357200
18882,1221030
18883,779070
18884,484950
18885,1165850
18886,776830
18887,1384880
18888,861270
18889,1729730
18890,819030
18891,1281790
18892,749010
18893,583870
18894,995170
18895,1769510
18896,2012710
18897,1232900
18898,1647700
18899,738080
18900,1835060
18901,401290
18902,1580460
18903,1232180
18904,1301430
18905,511160
18906,440410
18907,1851120
18908,1330100
18909,1376690
18910,1848680
18911,544920
18912,346140
18913,762680
18914,1532360
18915,1435970
18916,1576970
18917,1425640
18918,1160770
18919,1896020
18920,440790
18921,1233510
18922,1554130
18923,505630
18924,926810
18925,1364290
18926,1782330
18927,1519790
18928,1914050
18929,1853880
18930,1202580
18931,1773770
18932,941710
18933,511490
18934,662390
18935,1778780
18936,1070410
18937,1412220
18938,1141280
18939,21100
18940,1513400
18941,1046240
18942,1757400
18943,1137690
18944,13140
18945,1072610
18946,1552130
18947,1353180
18948,1459250
18949,401550
18950,918610
18951,435070
18952,1279390
18953,1700420
18954,714020
18955,1883670
18956,704230
18957,292860
18958,1042560
18959,1115110
18960,560230
18961,866510
18962,1292770
18963,330720
18964,1964980
18965,498280
18966,1153710
18967,1586830
18968,1133530
18969,1090380
18970,585830
18971,794750
18972,358650
18973,1372390
18974,1273060
18975,1639500
18976,838370
18977,1336340
18978,798280
18979,1338460
18980,2002450
18981,773810
18982,1751580
18983,1441590
18984,1062110
18985,1380120
18986,1107210
18987,1059980
18988,1373510
18989,1537960
18990,1186280
18991,1032510
18992,1691370
18993,1058530
18994,1260840
18995,1026670
18996,1460750
18997,341730
18998,986480
18999,751350
19000,1508490
19001,725140
19002,798950
19003,253900
19004,788960
19005,619270
19006,838220
19007,1264650
19008,1143330
19009,1390290
19010,352220
19011,1842860
19012,978800
19013,670720
19014,259170
19015,1128630
19016,269890
19017,296570
19018,1377550
19019,942770
19020,1350860
19021,807920
19022,1719890
19023,1094070
19024,393200
19025,473480
19026,1457570
19027,1814490
19028,913690
19029,685730
19030,913120
19031,1658870
19032,1014280
19033,349140
